Time,Date,Day of the week,Traffic Situation,vehicle_count,queue_length,avg_speed_kmph,avg_wait_time_s,predicted_increase_target
8:30:00 PM,30,Monday,normal,118.0,0.0,50.0,0.0,2.0
8:45:00 PM,30,Monday,normal,120.0,0.0,50.0,0.0,0.0
9:00:00 PM,30,Monday,low,107.0,0.0,50.0,0.0,11.0
9:15:00 PM,30,Monday,normal,118.0,0.0,50.0,0.0,52.0
9:30:00 PM,30,Monday,heavy,170.0,0.0,50.0,0.0,0.0
9:45:00 PM,30,Monday,normal,112.0,0.0,50.0,0.0,0.0
10:00:00 PM,30,Monday,normal,50.0,0.0,50.0,0.0,0.0
10:15:00 PM,30,Monday,normal,50.0,0.0,50.0,0.0,0.0
10:30:00 PM,30,Monday,low,35.0,0.0,50.0,0.0,21.0
10:45:00 PM,30,Monday,normal,56.0,0.0,50.0,0.0,0.0
11:00:00 PM,30,Monday,low,33.0,0.0,50.0,0.0,9.0
11:15:00 PM,30,Monday,normal,42.0,0.0,50.0,0.0,14.0
11:30:00 PM,30,Monday,normal,56.0,0.0,50.0,0.0,0.0
11:45:00 PM,30,Monday,normal,48.0,0.0,50.0,0.0,1.0
12:00:00 AM,31,Tuesday,normal,49.0,0.0,50.0,0.0,0.0
12:15:00 AM,31,Tuesday,low,40.0,0.0,50.0,0.0,12.0
12:30:00 AM,31,Tuesday,normal,52.0,0.0,50.0,0.0,0.0
12:45:00 AM,31,Tuesday,low,32.0,0.0,50.0,0.0,13.0
1:00:00 AM,31,Tuesday,normal,45.0,0.0,50.0,0.0,0.0
1:15:00 AM,31,Tuesday,normal,41.0,0.0,50.0,0.0,0.0
1:30:00 AM,31,Tuesday,low,30.0,0.0,50.0,0.0,17.0
1:45:00 AM,31,Tuesday,normal,47.0,0.0,50.0,0.0,2.0
2:00:00 AM,31,Tuesday,normal,49.0,0.0,50.0,0.0,0.0
2:15:00 AM,31,Tuesday,normal,49.0,0.0,50.0,0.0,0.0
2:30:00 AM,31,Tuesday,low,39.0,0.0,50.0,0.0,0.0
2:45:00 AM,31,Tuesday,low,32.0,0.0,50.0,0.0,20.0
3:00:00 AM,31,Tuesday,normal,52.0,0.0,50.0,0.0,0.0
3:15:00 AM,31,Tuesday,normal,41.0,0.0,50.0,0.0,9.0
3:30:00 AM,31,Tuesday,normal,50.0,0.0,50.0,0.0,0.0
3:45:00 AM,31,Tuesday,low,35.0,0.0,50.0,0.0,0.0
4:00:00 AM,31,Tuesday,low,29.0,0.0,50.0,0.0,92.0
4:15:00 AM,31,Tuesday,normal,121.0,0.0,50.0,0.0,0.0
4:30:00 AM,31,Tuesday,low,86.0,0.0,50.0,0.0,49.0
4:45:00 AM,31,Tuesday,normal,135.0,0.0,50.0,0.0,0.0
5:00:00 AM,31,Tuesday,low,91.0,0.0,50.0,0.0,58.0
5:15:00 AM,31,Tuesday,normal,149.0,0.0,50.0,0.0,0.0
5:30:00 AM,31,Tuesday,low,100.0,0.0,50.0,0.0,32.0
5:45:00 AM,31,Tuesday,normal,132.0,0.0,50.0,0.0,65.0
6:00:00 AM,31,Tuesday,heavy,197.0,16.999999999999986,35.83333333333334,42.499999999999964,27.0
6:15:00 AM,31,Tuesday,heavy,224.0,43.999999999999986,13.333333333333346,109.99999999999996,0.0
6:30:00 AM,31,Tuesday,heavy,187.0,6.999999999999995,44.16666666666667,17.499999999999986,0.0
6:45:00 AM,31,Tuesday,heavy,183.0,2.9999999999999942,47.5,7.499999999999985,5.0
7:00:00 AM,31,Tuesday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,0.0
7:15:00 AM,31,Tuesday,normal,158.0,0.0,50.0,0.0,10.0
7:30:00 AM,31,Tuesday,heavy,168.0,0.0,50.0,0.0,31.0
7:45:00 AM,31,Tuesday,heavy,199.0,18.999999999999996,34.166666666666664,47.499999999999986,15.0
8:00:00 AM,31,Tuesday,heavy,214.0,33.99999999999999,21.66666666666667,84.99999999999997,0.0
8:15:00 AM,31,Tuesday,heavy,179.0,0.0,50.0,0.0,23.0
8:30:00 AM,31,Tuesday,heavy,202.0,21.999999999999993,31.666666666666675,54.99999999999998,0.0
8:45:00 AM,31,Tuesday,normal,160.0,0.0,50.0,0.0,35.0
9:00:00 AM,31,Tuesday,heavy,195.0,14.999999999999996,37.5,37.499999999999986,0.0
9:15:00 AM,31,Tuesday,normal,142.0,0.0,50.0,0.0,0.0
9:30:00 AM,31,Tuesday,normal,93.0,0.0,50.0,0.0,39.0
9:45:00 AM,31,Tuesday,normal,132.0,0.0,50.0,0.0,0.0
10:00:00 AM,31,Tuesday,normal,97.0,0.0,50.0,0.0,20.0
10:15:00 AM,31,Tuesday,normal,117.0,0.0,50.0,0.0,0.0
10:30:00 AM,31,Tuesday,normal,89.0,0.0,50.0,0.0,14.0
10:45:00 AM,31,Tuesday,normal,103.0,0.0,50.0,0.0,0.0
11:00:00 AM,31,Tuesday,normal,87.0,0.0,50.0,0.0,0.0
11:15:00 AM,31,Tuesday,normal,86.0,0.0,50.0,0.0,13.0
11:30:00 AM,31,Tuesday,normal,99.0,0.0,50.0,0.0,0.0
11:45:00 AM,31,Tuesday,normal,77.0,0.0,50.0,0.0,0.0
12:00:00 PM,31,Tuesday,normal,57.0,0.0,50.0,0.0,39.0
12:15:00 PM,31,Tuesday,normal,96.0,0.0,50.0,0.0,0.0
12:30:00 PM,31,Tuesday,normal,81.0,0.0,50.0,0.0,31.0
12:45:00 PM,31,Tuesday,normal,112.0,0.0,50.0,0.0,0.0
1:00:00 PM,31,Tuesday,normal,106.0,0.0,50.0,0.0,0.0
1:15:00 PM,31,Tuesday,low,55.0,0.0,50.0,0.0,102.0
1:30:00 PM,31,Tuesday,normal,157.0,0.0,50.0,0.0,0.0
1:45:00 PM,31,Tuesday,normal,105.0,0.0,50.0,0.0,0.0
2:00:00 PM,31,Tuesday,normal,93.0,0.0,50.0,0.0,7.0
2:15:00 PM,31,Tuesday,low,100.0,0.0,50.0,0.0,33.0
2:30:00 PM,31,Tuesday,normal,133.0,0.0,50.0,0.0,0.0
2:45:00 PM,31,Tuesday,normal,109.0,0.0,50.0,0.0,0.0
3:00:00 PM,31,Tuesday,normal,78.0,0.0,50.0,0.0,75.0
3:15:00 PM,31,Tuesday,normal,153.0,0.0,50.0,0.0,0.0
3:30:00 PM,31,Tuesday,high,137.0,0.0,50.0,0.0,0.0
3:45:00 PM,31,Tuesday,normal,89.0,0.0,50.0,0.0,104.0
4:00:00 PM,31,Tuesday,heavy,193.0,12.999999999999984,39.166666666666686,32.49999999999996,30.0
4:15:00 PM,31,Tuesday,normal,223.0,43.0,14.166666666666666,107.5,0.0
4:30:00 PM,31,Tuesday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,51.0
4:45:00 PM,31,Tuesday,heavy,239.0,58.99999999999998,5.0,147.49999999999994,0.0
5:00:00 PM,31,Tuesday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,2.0
5:15:00 PM,31,Tuesday,heavy,190.0,9.99999999999999,41.66666666666667,24.99999999999997,0.0
5:30:00 PM,31,Tuesday,heavy,182.0,1.999999999999988,48.33333333333334,4.99999999999997,41.0
5:45:00 PM,31,Tuesday,normal,223.0,43.0,14.166666666666666,107.5,0.0
6:00:00 PM,31,Tuesday,heavy,197.0,16.999999999999986,35.83333333333334,42.499999999999964,11.0
6:15:00 PM,31,Tuesday,heavy,208.0,27.99999999999998,26.666666666666682,69.99999999999994,22.0
6:30:00 PM,31,Tuesday,heavy,230.0,49.99999999999997,8.333333333333359,124.99999999999993,0.0
6:45:00 PM,31,Tuesday,normal,123.0,0.0,50.0,0.0,42.0
7:00:00 PM,31,Tuesday,normal,165.0,0.0,50.0,0.0,0.0
7:15:00 PM,31,Tuesday,normal,163.0,0.0,50.0,0.0,0.0
7:30:00 PM,31,Tuesday,normal,130.0,0.0,50.0,0.0,20.0
7:45:00 PM,31,Tuesday,normal,150.0,0.0,50.0,0.0,18.0
8:00:00 PM,31,Tuesday,heavy,168.0,0.0,50.0,0.0,0.0
8:15:00 PM,31,Tuesday,normal,129.0,0.0,50.0,0.0,0.0
8:30:00 PM,31,Tuesday,normal,120.0,0.0,50.0,0.0,37.0
8:45:00 PM,31,Tuesday,normal,157.0,0.0,50.0,0.0,0.0
9:00:00 PM,31,Tuesday,low,103.0,0.0,50.0,0.0,0.0
9:15:00 PM,31,Tuesday,low,94.0,0.0,50.0,0.0,18.0
9:30:00 PM,31,Tuesday,normal,112.0,0.0,50.0,0.0,0.0
9:45:00 PM,31,Tuesday,normal,112.0,0.0,50.0,0.0,0.0
10:00:00 PM,31,Tuesday,normal,46.0,0.0,50.0,0.0,0.0
10:15:00 PM,31,Tuesday,low,36.0,0.0,50.0,0.0,2.0
10:30:00 PM,31,Tuesday,low,38.0,0.0,50.0,0.0,18.0
10:45:00 PM,31,Tuesday,normal,56.0,0.0,50.0,0.0,0.0
11:00:00 PM,31,Tuesday,normal,43.0,0.0,50.0,0.0,16.0
11:15:00 PM,31,Tuesday,normal,59.0,0.0,50.0,0.0,0.0
11:30:00 PM,31,Tuesday,low,32.0,0.0,50.0,0.0,13.0
11:45:00 PM,31,Tuesday,normal,45.0,0.0,50.0,0.0,3.0
12:00:00 AM,1,Wednesday,normal,48.0,0.0,50.0,0.0,0.0
12:15:00 AM,1,Wednesday,normal,45.0,0.0,50.0,0.0,0.0
12:30:00 AM,1,Wednesday,low,39.0,0.0,50.0,0.0,0.0
12:45:00 AM,1,Wednesday,low,33.0,0.0,50.0,0.0,9.0
1:00:00 AM,1,Wednesday,normal,42.0,0.0,50.0,0.0,8.0
1:15:00 AM,1,Wednesday,normal,50.0,0.0,50.0,0.0,0.0
1:30:00 AM,1,Wednesday,low,29.0,0.0,50.0,0.0,7.0
1:45:00 AM,1,Wednesday,low,36.0,0.0,50.0,0.0,11.0
2:00:00 AM,1,Wednesday,normal,47.0,0.0,50.0,0.0,0.0
2:15:00 AM,1,Wednesday,normal,33.0,0.0,50.0,0.0,0.0
2:30:00 AM,1,Wednesday,low,33.0,0.0,50.0,0.0,13.0
2:45:00 AM,1,Wednesday,normal,46.0,0.0,50.0,0.0,14.0
3:00:00 AM,1,Wednesday,normal,60.0,0.0,50.0,0.0,0.0
3:15:00 AM,1,Wednesday,normal,53.0,0.0,50.0,0.0,5.0
3:30:00 AM,1,Wednesday,normal,58.0,0.0,50.0,0.0,0.0
3:45:00 AM,1,Wednesday,low,27.0,0.0,50.0,0.0,11.0
4:00:00 AM,1,Wednesday,low,38.0,0.0,50.0,0.0,42.0
4:15:00 AM,1,Wednesday,low,80.0,0.0,50.0,0.0,37.0
4:30:00 AM,1,Wednesday,normal,117.0,0.0,50.0,0.0,14.0
4:45:00 AM,1,Wednesday,normal,131.0,0.0,50.0,0.0,0.0
5:00:00 AM,1,Wednesday,normal,126.0,0.0,50.0,0.0,0.0
5:15:00 AM,1,Wednesday,low,107.0,0.0,50.0,0.0,29.0
5:30:00 AM,1,Wednesday,normal,136.0,0.0,50.0,0.0,0.0
5:45:00 AM,1,Wednesday,normal,115.0,0.0,50.0,0.0,71.0
6:00:00 AM,1,Wednesday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,25.0
6:15:00 AM,1,Wednesday,heavy,211.0,31.0,24.166666666666664,77.5,0.0
6:30:00 AM,1,Wednesday,heavy,207.0,27.0,27.500000000000004,67.5,0.0
6:45:00 AM,1,Wednesday,heavy,170.0,0.0,50.0,0.0,18.0
7:00:00 AM,1,Wednesday,heavy,188.0,8.000000000000002,43.333333333333336,20.000000000000004,1.0
7:15:00 AM,1,Wednesday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,0.0
7:30:00 AM,1,Wednesday,heavy,172.0,0.0,50.0,0.0,17.0
7:45:00 AM,1,Wednesday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,2.0
8:00:00 AM,1,Wednesday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,17.0
8:15:00 AM,1,Wednesday,heavy,208.0,27.99999999999998,26.666666666666682,69.99999999999994,0.0
8:30:00 AM,1,Wednesday,heavy,176.0,0.0,50.0,0.0,52.0
8:45:00 AM,1,Wednesday,heavy,228.0,48.00000000000001,9.999999999999993,120.00000000000001,0.0
9:00:00 AM,1,Wednesday,heavy,222.0,41.99999999999999,15.000000000000007,104.99999999999997,0.0
9:15:00 AM,1,Wednesday,normal,120.0,0.0,50.0,0.0,0.0
9:30:00 AM,1,Wednesday,normal,95.0,0.0,50.0,0.0,20.0
9:45:00 AM,1,Wednesday,normal,115.0,0.0,50.0,0.0,7.0
10:00:00 AM,1,Wednesday,normal,122.0,0.0,50.0,0.0,0.0
10:15:00 AM,1,Wednesday,normal,69.0,0.0,50.0,0.0,16.0
10:30:00 AM,1,Wednesday,normal,85.0,0.0,50.0,0.0,7.0
10:45:00 AM,1,Wednesday,normal,92.0,0.0,50.0,0.0,0.0
11:00:00 AM,1,Wednesday,normal,61.0,0.0,50.0,0.0,24.0
11:15:00 AM,1,Wednesday,normal,85.0,0.0,50.0,0.0,0.0
11:30:00 AM,1,Wednesday,normal,79.0,0.0,50.0,0.0,0.0
11:45:00 AM,1,Wednesday,normal,78.0,0.0,50.0,0.0,1.0
12:00:00 PM,1,Wednesday,normal,79.0,0.0,50.0,0.0,27.0
12:15:00 PM,1,Wednesday,normal,106.0,0.0,50.0,0.0,0.0
12:30:00 PM,1,Wednesday,normal,70.0,0.0,50.0,0.0,9.0
12:45:00 PM,1,Wednesday,normal,79.0,0.0,50.0,0.0,0.0
1:00:00 PM,1,Wednesday,normal,74.0,0.0,50.0,0.0,43.0
1:15:00 PM,1,Wednesday,normal,117.0,0.0,50.0,0.0,56.0
1:30:00 PM,1,Wednesday,heavy,173.0,0.0,50.0,0.0,0.0
1:45:00 PM,1,Wednesday,high,165.0,0.0,50.0,0.0,0.0
2:00:00 PM,1,Wednesday,normal,105.0,0.0,50.0,0.0,0.0
2:15:00 PM,1,Wednesday,low,63.0,0.0,50.0,0.0,92.0
2:30:00 PM,1,Wednesday,high,155.0,0.0,50.0,0.0,8.0
2:45:00 PM,1,Wednesday,high,163.0,0.0,50.0,0.0,0.0
3:00:00 PM,1,Wednesday,normal,151.0,0.0,50.0,0.0,0.0
3:15:00 PM,1,Wednesday,normal,132.0,0.0,50.0,0.0,25.0
3:30:00 PM,1,Wednesday,high,157.0,0.0,50.0,0.0,0.0
3:45:00 PM,1,Wednesday,normal,71.0,0.0,50.0,0.0,125.0
4:00:00 PM,1,Wednesday,heavy,196.0,15.999999999999979,36.66666666666668,39.99999999999994,4.0
4:15:00 PM,1,Wednesday,heavy,200.0,19.99999999999998,33.33333333333335,49.99999999999994,0.0
4:30:00 PM,1,Wednesday,heavy,194.0,13.99999999999999,38.33333333333334,34.99999999999997,0.0
4:45:00 PM,1,Wednesday,heavy,186.0,5.9999999999999885,45.00000000000001,14.99999999999997,36.0
5:00:00 PM,1,Wednesday,heavy,222.0,41.99999999999999,15.000000000000007,104.99999999999997,0.0
5:15:00 PM,1,Wednesday,heavy,207.0,27.0,27.500000000000004,67.5,0.0
5:30:00 PM,1,Wednesday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,2.0
5:45:00 PM,1,Wednesday,heavy,191.0,10.999999999999996,40.833333333333336,27.49999999999999,4.0
6:00:00 PM,1,Wednesday,heavy,195.0,14.999999999999996,37.5,37.499999999999986,0.0
6:15:00 PM,1,Wednesday,heavy,193.0,12.999999999999984,39.166666666666686,32.49999999999996,0.0
6:30:00 PM,1,Wednesday,heavy,174.0,0.0,50.0,0.0,0.0
6:45:00 PM,1,Wednesday,normal,126.0,0.0,50.0,0.0,15.0
7:00:00 PM,1,Wednesday,normal,141.0,0.0,50.0,0.0,8.0
7:15:00 PM,1,Wednesday,normal,149.0,0.0,50.0,0.0,0.0
7:30:00 PM,1,Wednesday,normal,118.0,0.0,50.0,0.0,30.0
7:45:00 PM,1,Wednesday,normal,148.0,0.0,50.0,0.0,0.0
8:00:00 PM,1,Wednesday,high,145.0,0.0,50.0,0.0,0.0
8:15:00 PM,1,Wednesday,high,126.0,0.0,50.0,0.0,0.0
8:30:00 PM,1,Wednesday,normal,101.0,0.0,50.0,0.0,41.0
8:45:00 PM,1,Wednesday,normal,142.0,0.0,50.0,0.0,0.0
9:00:00 PM,1,Wednesday,normal,124.0,0.0,50.0,0.0,0.0
9:15:00 PM,1,Wednesday,low,110.0,0.0,50.0,0.0,30.0
9:30:00 PM,1,Wednesday,normal,140.0,0.0,50.0,0.0,0.0
9:45:00 PM,1,Wednesday,normal,127.0,0.0,50.0,0.0,0.0
10:00:00 PM,1,Wednesday,normal,57.0,0.0,50.0,0.0,0.0
10:15:00 PM,1,Wednesday,normal,47.0,0.0,50.0,0.0,0.0
10:30:00 PM,1,Wednesday,low,27.0,0.0,50.0,0.0,10.0
10:45:00 PM,1,Wednesday,normal,37.0,0.0,50.0,0.0,10.0
11:00:00 PM,1,Wednesday,normal,47.0,0.0,50.0,0.0,0.0
11:15:00 PM,1,Wednesday,normal,46.0,0.0,50.0,0.0,0.0
11:30:00 PM,1,Wednesday,normal,35.0,0.0,50.0,0.0,0.0
11:45:00 PM,1,Wednesday,low,33.0,0.0,50.0,0.0,23.0
12:00:00 AM,2,Thursday,normal,56.0,0.0,50.0,0.0,0.0
12:15:00 AM,2,Thursday,normal,49.0,0.0,50.0,0.0,7.0
12:30:00 AM,2,Thursday,normal,56.0,0.0,50.0,0.0,0.0
12:45:00 AM,2,Thursday,normal,38.0,0.0,50.0,0.0,3.0
1:00:00 AM,2,Thursday,normal,41.0,0.0,50.0,0.0,15.0
1:15:00 AM,2,Thursday,normal,56.0,0.0,50.0,0.0,0.0
1:30:00 AM,2,Thursday,low,26.0,0.0,50.0,0.0,1.0
1:45:00 AM,2,Thursday,low,27.0,0.0,50.0,0.0,27.0
2:00:00 AM,2,Thursday,normal,54.0,0.0,50.0,0.0,0.0
2:15:00 AM,2,Thursday,normal,48.0,0.0,50.0,0.0,5.0
2:30:00 AM,2,Thursday,normal,53.0,0.0,50.0,0.0,4.0
2:45:00 AM,2,Thursday,normal,57.0,0.0,50.0,0.0,0.0
3:00:00 AM,2,Thursday,low,28.0,0.0,50.0,0.0,10.0
3:15:00 AM,2,Thursday,normal,38.0,0.0,50.0,0.0,0.0
3:30:00 AM,2,Thursday,low,38.0,0.0,50.0,0.0,0.0
3:45:00 AM,2,Thursday,low,35.0,0.0,50.0,0.0,0.0
4:00:00 AM,2,Thursday,low,35.0,0.0,50.0,0.0,52.0
4:15:00 AM,2,Thursday,low,87.0,0.0,50.0,0.0,23.0
4:30:00 AM,2,Thursday,low,110.0,0.0,50.0,0.0,45.0
4:45:00 AM,2,Thursday,normal,155.0,0.0,50.0,0.0,0.0
5:00:00 AM,2,Thursday,low,93.0,0.0,50.0,0.0,52.0
5:15:00 AM,2,Thursday,normal,145.0,0.0,50.0,0.0,0.0
5:30:00 AM,2,Thursday,normal,136.0,0.0,50.0,0.0,0.0
5:45:00 AM,2,Thursday,normal,129.0,0.0,50.0,0.0,75.0
6:00:00 AM,2,Thursday,heavy,204.0,23.99999999999998,30.000000000000014,59.99999999999994,6.0
6:15:00 AM,2,Thursday,heavy,210.0,29.999999999999993,25.000000000000007,74.99999999999997,0.0
6:30:00 AM,2,Thursday,heavy,198.0,17.99999999999999,35.00000000000001,44.99999999999997,6.0
6:45:00 AM,2,Thursday,heavy,204.0,23.99999999999998,30.000000000000014,59.99999999999994,0.0
7:00:00 AM,2,Thursday,normal,167.0,0.0,50.0,0.0,25.0
7:15:00 AM,2,Thursday,heavy,192.0,12.000000000000002,40.0,30.000000000000004,33.0
7:30:00 AM,2,Thursday,heavy,225.0,44.99999999999999,12.500000000000005,112.49999999999997,0.0
7:45:00 AM,2,Thursday,heavy,170.0,0.0,50.0,0.0,0.0
8:00:00 AM,2,Thursday,high,166.0,0.0,50.0,0.0,23.0
8:15:00 AM,2,Thursday,heavy,189.0,8.999999999999982,42.500000000000014,22.499999999999954,11.0
8:30:00 AM,2,Thursday,heavy,200.0,19.99999999999998,33.33333333333335,49.99999999999994,0.0
8:45:00 AM,2,Thursday,high,150.0,0.0,50.0,0.0,55.0
9:00:00 AM,2,Thursday,heavy,205.0,24.999999999999986,29.16666666666668,62.499999999999964,0.0
9:15:00 AM,2,Thursday,high,125.0,0.0,50.0,0.0,0.0
9:30:00 AM,2,Thursday,normal,83.0,0.0,50.0,0.0,0.0
9:45:00 AM,2,Thursday,normal,76.0,0.0,50.0,0.0,36.0
10:00:00 AM,2,Thursday,high,112.0,0.0,50.0,0.0,0.0
10:15:00 AM,2,Thursday,normal,101.0,0.0,50.0,0.0,33.0
10:30:00 AM,2,Thursday,normal,134.0,0.0,50.0,0.0,0.0
10:45:00 AM,2,Thursday,normal,70.0,0.0,50.0,0.0,10.0
11:00:00 AM,2,Thursday,normal,80.0,0.0,50.0,0.0,21.0
11:15:00 AM,2,Thursday,normal,101.0,0.0,50.0,0.0,0.0
11:30:00 AM,2,Thursday,normal,72.0,0.0,50.0,0.0,22.0
11:45:00 AM,2,Thursday,normal,94.0,0.0,50.0,0.0,0.0
12:00:00 PM,2,Thursday,normal,94.0,0.0,50.0,0.0,0.0
12:15:00 PM,2,Thursday,normal,75.0,0.0,50.0,0.0,29.0
12:30:00 PM,2,Thursday,normal,104.0,0.0,50.0,0.0,0.0
12:45:00 PM,2,Thursday,normal,88.0,0.0,50.0,0.0,0.0
1:00:00 PM,2,Thursday,normal,70.0,0.0,50.0,0.0,60.0
1:15:00 PM,2,Thursday,normal,130.0,0.0,50.0,0.0,46.0
1:30:00 PM,2,Thursday,heavy,176.0,0.0,50.0,0.0,0.0
1:45:00 PM,2,Thursday,normal,134.0,0.0,50.0,0.0,0.0
2:00:00 PM,2,Thursday,normal,107.0,0.0,50.0,0.0,0.0
2:15:00 PM,2,Thursday,low,105.0,0.0,50.0,0.0,0.0
2:30:00 PM,2,Thursday,normal,86.0,0.0,50.0,0.0,0.0
2:45:00 PM,2,Thursday,normal,80.0,0.0,50.0,0.0,0.0
3:00:00 PM,2,Thursday,low,76.0,0.0,50.0,0.0,5.0
3:15:00 PM,2,Thursday,normal,81.0,0.0,50.0,0.0,54.0
3:30:00 PM,2,Thursday,normal,135.0,0.0,50.0,0.0,20.0
3:45:00 PM,2,Thursday,normal,155.0,0.0,50.0,0.0,68.0
4:00:00 PM,2,Thursday,normal,223.0,43.0,14.166666666666666,107.5,0.0
4:15:00 PM,2,Thursday,heavy,203.0,23.0,30.833333333333336,57.5,0.0
4:30:00 PM,2,Thursday,heavy,185.0,4.999999999999982,45.83333333333335,12.499999999999956,0.0
4:45:00 PM,2,Thursday,heavy,173.0,0.0,50.0,0.0,0.0
5:00:00 PM,2,Thursday,high,151.0,0.0,50.0,0.0,63.0
5:15:00 PM,2,Thursday,heavy,214.0,33.99999999999999,21.66666666666667,84.99999999999997,14.0
5:30:00 PM,2,Thursday,heavy,228.0,48.00000000000001,9.999999999999993,120.00000000000001,0.0
5:45:00 PM,2,Thursday,heavy,203.0,23.0,30.833333333333336,57.5,13.0
6:00:00 PM,2,Thursday,heavy,216.0,35.99999999999998,20.000000000000018,89.99999999999994,0.0
6:15:00 PM,2,Thursday,heavy,216.0,35.99999999999998,20.000000000000018,89.99999999999994,0.0
6:30:00 PM,2,Thursday,high,165.0,0.0,50.0,0.0,0.0
6:45:00 PM,2,Thursday,high,152.0,0.0,50.0,0.0,0.0
7:00:00 PM,2,Thursday,low,94.0,0.0,50.0,0.0,45.0
7:15:00 PM,2,Thursday,high,139.0,0.0,50.0,0.0,0.0
7:30:00 PM,2,Thursday,low,98.0,0.0,50.0,0.0,38.0
7:45:00 PM,2,Thursday,normal,136.0,0.0,50.0,0.0,0.0
8:00:00 PM,2,Thursday,normal,119.0,0.0,50.0,0.0,4.0
8:15:00 PM,2,Thursday,normal,123.0,0.0,50.0,0.0,5.0
8:30:00 PM,2,Thursday,high,128.0,0.0,50.0,0.0,38.0
8:45:00 PM,2,Thursday,high,166.0,0.0,50.0,0.0,0.0
9:00:00 PM,2,Thursday,normal,137.0,0.0,50.0,0.0,28.0
9:15:00 PM,2,Thursday,high,165.0,0.0,50.0,0.0,0.0
9:30:00 PM,2,Thursday,high,127.0,0.0,50.0,0.0,0.0
9:45:00 PM,2,Thursday,normal,103.0,0.0,50.0,0.0,0.0
10:00:00 PM,2,Thursday,normal,41.0,0.0,50.0,0.0,0.0
10:15:00 PM,2,Thursday,normal,41.0,0.0,50.0,0.0,0.0
10:30:00 PM,2,Thursday,low,24.0,0.0,50.0,0.0,16.0
10:45:00 PM,2,Thursday,normal,40.0,0.0,50.0,0.0,0.0
11:00:00 PM,2,Thursday,low,32.0,0.0,50.0,0.0,4.0
11:15:00 PM,2,Thursday,normal,36.0,0.0,50.0,0.0,17.0
11:30:00 PM,2,Thursday,normal,53.0,0.0,50.0,0.0,0.0
11:45:00 PM,2,Thursday,normal,38.0,0.0,50.0,0.0,7.0
12:00:00 AM,3,Friday,normal,45.0,0.0,50.0,0.0,0.0
12:15:00 AM,3,Friday,normal,39.0,0.0,50.0,0.0,11.0
12:30:00 AM,3,Friday,normal,50.0,0.0,50.0,0.0,0.0
12:45:00 AM,3,Friday,low,30.0,0.0,50.0,0.0,0.0
1:00:00 AM,3,Friday,low,27.0,0.0,50.0,0.0,25.0
1:15:00 AM,3,Friday,normal,52.0,0.0,50.0,0.0,4.0
1:30:00 AM,3,Friday,normal,56.0,0.0,50.0,0.0,0.0
1:45:00 AM,3,Friday,normal,42.0,0.0,50.0,0.0,0.0
2:00:00 AM,3,Friday,low,28.0,0.0,50.0,0.0,9.0
2:15:00 AM,3,Friday,normal,37.0,0.0,50.0,0.0,5.0
2:30:00 AM,3,Friday,normal,42.0,0.0,50.0,0.0,6.0
2:45:00 AM,3,Friday,normal,48.0,0.0,50.0,0.0,0.0
3:00:00 AM,3,Friday,low,37.0,0.0,50.0,0.0,13.0
3:15:00 AM,3,Friday,normal,50.0,0.0,50.0,0.0,2.0
3:30:00 AM,3,Friday,normal,52.0,0.0,50.0,0.0,0.0
3:45:00 AM,3,Friday,normal,33.0,0.0,50.0,0.0,0.0
4:00:00 AM,3,Friday,low,32.0,0.0,50.0,0.0,19.0
4:15:00 AM,3,Friday,low,51.0,0.0,50.0,0.0,19.0
4:30:00 AM,3,Friday,low,70.0,0.0,50.0,0.0,35.0
4:45:00 AM,3,Friday,low,105.0,0.0,50.0,0.0,0.0
5:00:00 AM,3,Friday,low,63.0,0.0,50.0,0.0,28.0
5:15:00 AM,3,Friday,low,91.0,0.0,50.0,0.0,0.0
5:30:00 AM,3,Friday,low,63.0,0.0,50.0,0.0,17.0
5:45:00 AM,3,Friday,low,80.0,0.0,50.0,0.0,21.0
6:00:00 AM,3,Friday,low,101.0,0.0,50.0,0.0,0.0
6:15:00 AM,3,Friday,low,85.0,0.0,50.0,0.0,0.0
6:30:00 AM,3,Friday,low,65.0,0.0,50.0,0.0,51.0
6:45:00 AM,3,Friday,normal,116.0,0.0,50.0,0.0,0.0
7:00:00 AM,3,Friday,low,51.0,0.0,50.0,0.0,51.0
7:15:00 AM,3,Friday,low,102.0,0.0,50.0,0.0,10.0
7:30:00 AM,3,Friday,normal,112.0,0.0,50.0,0.0,0.0
7:45:00 AM,3,Friday,low,81.0,0.0,50.0,0.0,1.0
8:00:00 AM,3,Friday,low,82.0,0.0,50.0,0.0,0.0
8:15:00 AM,3,Friday,low,57.0,0.0,50.0,0.0,41.0
8:30:00 AM,3,Friday,low,98.0,0.0,50.0,0.0,0.0
8:45:00 AM,3,Friday,low,94.0,0.0,50.0,0.0,0.0
